State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Total Population of Village,Number of Govt. primary Schools ,Number of Govt.  Secondary Schools,Total SC/ST population of village
19,West Bengal,327,Darjiling ,2161,Kurseong,306417,Dayal Thong(D.R.)Tea Garden,1265,2,0,319
19,West Bengal,327,Darjiling ,2161,Kurseong,306418,Maharani Tea Garden,971,1,0,494
19,West Bengal,327,Darjiling ,2161,Kurseong,306419,Edenvale Tea Garden,164,0,0,32
19,West Bengal,327,Darjiling ,2161,Kurseong,306420,Sepoy Dhora(D.R.)Tea Garden,671,1,1,261
19,West Bengal,327,Darjiling ,2161,Kurseong,306421,Kharia Busty,802,2,0,172
19,West Bengal,327,Darjiling ,2161,Kurseong,306422,Singel Tea Garden,2590,2,0,1214
19,West Bengal,327,Darjiling ,2161,Kurseong,306423,Montiviot Tea Garden,743,1,0,482
19,West Bengal,327,Darjiling ,2161,Kurseong,306424,Karbia Tea Garden,547,1,0,93
19,West Bengal,327,Darjiling ,2161,Kurseong,306425,Castleton Tea Garden,779,0,0,403
19,West Bengal,327,Darjiling ,2161,Kurseong,306426,Spring Sidi Tea Garden,700,1,0,550
19,West Bengal,327,Darjiling ,2161,Kurseong,306427,Ambootia Tea Garden,4811,2,0,1664
19,West Bengal,327,Darjiling ,2161,Kurseong,306428,Makai Bari Tea Garden,1289,2,0,572
19,West Bengal,327,Darjiling ,2161,Kurseong,306429,Punkhabari,342,2,1,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306430,Longview Tea Garden,5301,2,0,3330
19,West Bengal,327,Darjiling ,2161,Kurseong,306431,Jamadar Bhita Khasmahal,3035,1,0,1027
19,West Bengal,327,Darjiling ,2161,Kurseong,306432,Balasan Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306433,Garidhora (M.Bari)Tea Garden,2877,1,0,1047
19,West Bengal,327,Darjiling ,2161,Kurseong,306434,Saptiguri Khelaghar Tea Garden,530,1,0,525
19,West Bengal,327,Darjiling ,2161,Kurseong,306435,Pairikumari,587,1,0,413
19,West Bengal,327,Darjiling ,2161,Kurseong,306436,Simulbari Tea Garden,4160,1,0,2803
19,West Bengal,327,Darjiling ,2161,Kurseong,306437,Raki Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306438,Bamonpokhari Forest,616,1,0,272
19,West Bengal,327,Darjiling ,2161,Kurseong,306439,Rohini Tea Garden,2752,3,0,508
19,West Bengal,327,Darjiling ,2161,Kurseong,306440,Lama Gumba Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306441,Selim Hill Tea Garden,987,2,1,653
19,West Bengal,327,Darjiling ,2161,Kurseong,306442,South Shibkhola Tea Garden,402,0,0,132
19,West Bengal,327,Darjiling ,2161,Kurseong,306443,Sukna Forest,151,1,1,17
19,West Bengal,327,Darjiling ,2161,Kurseong,306444,Kanyan,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306445,Sukna,1011,1,0,303
19,West Bengal,327,Darjiling ,2161,Kurseong,306446,Mahanadi Forest,480,1,0,142
19,West Bengal,327,Darjiling ,2161,Kurseong,306447,Nurbang Tea Garden,1092,1,0,158
19,West Bengal,327,Darjiling ,2161,Kurseong,306448,Sepoy Dhura Tea Garden,1112,1,0,184
19,West Bengal,327,Darjiling ,2161,Kurseong,306449,Tindharia Tea Garden,1015,1,2,445
19,West Bengal,327,Darjiling ,2161,Kurseong,306450,Gayabari Tea Garden,460,1,0,132
19,West Bengal,327,Darjiling ,2161,Kurseong,306451,Shibkhola Forest (Paglajhora),146,0,0,19
19,West Bengal,327,Darjiling ,2161,Kurseong,306452,Lizziepur Tea Garden,1732,2,0,807
19,West Bengal,327,Darjiling ,2161,Kurseong,306453,Mahanadi Tea Garden,1420,0,0,276
19,West Bengal,327,Darjiling ,2161,Kurseong,306454,Jungpana Tea Garden,904,2,0,114
19,West Bengal,327,Darjiling ,2161,Kurseong,306455,North Shibkhola Tea Garden,1598,1,0,809
19,West Bengal,327,Darjiling ,2161,Kurseong,306456,Bara Shibkhola Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306457,Gidda Pahar,2768,4,0,1012
19,West Bengal,327,Darjiling ,2161,Kurseong,306458,St.Marys,1605,1,1,575
19,West Bengal,327,Darjiling ,2161,Kurseong,306459,Goethals,274,1,1,178
19,West Bengal,327,Darjiling ,2161,Kurseong,306460,Chaita Pani Tea Garden,635,2,0,300
19,West Bengal,327,Darjiling ,2161,Kurseong,306461,Majua Tea Garden,677,3,0,320
19,West Bengal,327,Darjiling ,2161,Kurseong,306462,Baman Dhura Forest,274,1,0,154
19,West Bengal,327,Darjiling ,2161,Kurseong,306463,Chattakpur Forest,229,1,0,133
19,West Bengal,327,Darjiling ,2161,Kurseong,306464,Upper Mamring Khasmahal,689,1,0,119
19,West Bengal,327,Darjiling ,2161,Kurseong,306465,Lower Mamring Khasmahal,1479,2,1,488
19,West Bengal,327,Darjiling ,2161,Kurseong,306466,Toryak Khasmahal,1250,4,0,263
19,West Bengal,327,Darjiling ,2161,Kurseong,306467,Mahal Diram Forest,1086,2,0,778
19,West Bengal,327,Darjiling ,2161,Kurseong,306468,Mahal Diram Tea Garden,718,1,0,41
19,West Bengal,327,Darjiling ,2161,Kurseong,306469,Malotar Tea Garden,1262,2,0,381
19,West Bengal,327,Darjiling ,2161,Kurseong,306470,Gitingy Tea Garden,353,1,0,51
19,West Bengal,327,Darjiling ,2161,Kurseong,306471,Simring Tea Garden,1003,2,0,813
19,West Bengal,327,Darjiling ,2161,Kurseong,306472,Latpanechar Forest,725,2,1,478
19,West Bengal,327,Darjiling ,2161,Kurseong,306473,Sittong Khasmahal,3098,5,0,942
19,West Bengal,327,Darjiling ,2161,Kurseong,306474,Barasit Tong Khasmahal,673,2,1,121
19,West Bengal,327,Darjiling ,2161,Kurseong,306475,Mangpu Cinchona Plantation,1109,1,0,200
19,West Bengal,327,Darjiling ,2161,Kurseong,306476,Selpu Khasmahal,1959,2,0,397
19,West Bengal,327,Darjiling ,2161,Kurseong,306477,Rolak Khasmahal,1007,3,0,354
19,West Bengal,327,Darjiling ,2161,Kurseong,306478,Lonku Khasmahal,1414,1,0,563
19,West Bengal,327,Darjiling ,2161,Kurseong,306479,Sittong Forest,2930,4,1,1249
19,West Bengal,327,Darjiling ,2161,Kurseong,306480,Gola Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306481,Choklong Forest,0,,,0
19,West Bengal,327,Darjiling ,2161,Kurseong,306482,Champasari Forest,280,0,0,20
19,West Bengal,327,Darjiling ,2161,Kurseong,306483,Sukna Pratham Khanda,2606,1,1,887
19,West Bengal,327,Darjiling ,2161,Kurseong,306484,Sukna Forest,566,1,0,237
19,West Bengal,327,Darjiling ,2161,Kurseong,306485,Paharu,177,0,0,95
19,West Bengal,327,Darjiling ,2161,Kurseong,306486,Chhota Adalpur,323,0,0,108
19,West Bengal,327,Darjiling ,2161,Kurseong,306487,Shalbari Chhat Dwitiya Khanda,25,1,0,9
19,West Bengal,327,Darjiling ,2161,Kurseong,306488,Mohanadi Forest,667,1,0,323
19,West Bengal,327,Darjiling ,2162,Matigara ,306490,Sitong Forest,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306491,Sivok Hill Forest,321,1,0,213
19,West Bengal,327,Darjiling ,2162,Matigara ,306492,Sivoke Forest,1045,1,0,290
19,West Bengal,327,Darjiling ,2162,Matigara ,306493,Kamala Barir Chhat,264,1,0,219
19,West Bengal,327,Darjiling ,2162,Matigara ,306494,Khok Long Chaat,52,1,0,52
19,West Bengal,327,Darjiling ,2162,Matigara ,306495,Khoklong,737,1,0,723
19,West Bengal,327,Darjiling ,2162,Matigara ,306496,Bara Adalpur Dwitiya Khanda,419,1,0,417
19,West Bengal,327,Darjiling ,2162,Matigara ,306497,Khaprail,4004,2,1,2370
19,West Bengal,327,Darjiling ,2162,Matigara ,306498,Patan Jharer Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306499,Fulbari Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306500,Patan Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306501,Patan,142,0,0,121
19,West Bengal,327,Darjiling ,2162,Matigara ,306502,Fulbari Pataner Chhat,234,1,0,184
19,West Bengal,327,Darjiling ,2162,Matigara ,306503,Ruhinir Chhat,98,1,0,29
19,West Bengal,327,Darjiling ,2162,Matigara ,306504,Khopalasi,5284,0,1,1468
19,West Bengal,327,Darjiling ,2162,Matigara ,306505,Jhauguri,767,0,0,478
19,West Bengal,327,Darjiling ,2162,Matigara ,306506,Jhauguri Chhat,147,1,0,51
19,West Bengal,327,Darjiling ,2162,Matigara ,306507,Rajpairi,2018,1,0,1865
19,West Bengal,327,Darjiling ,2162,Matigara ,306508,Chamtaguri Chhat,1267,1,0,1104
19,West Bengal,327,Darjiling ,2162,Matigara ,306509,Chamta,3446,1,0,2618
19,West Bengal,327,Darjiling ,2162,Matigara ,306510,Panchanai,5105,2,0,1303
19,West Bengal,327,Darjiling ,2162,Matigara ,306511,Nunu Bairagi,364,2,0,333
19,West Bengal,327,Darjiling ,2162,Matigara ,306512,Nunu Bairagi Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306513,Mohorgon Tea Garden,3169,1,1,2622
19,West Bengal,327,Darjiling ,2162,Matigara ,306514,Purba Karai Barir Chhat,314,1,0,69
19,West Bengal,327,Darjiling ,2162,Matigara ,306515,Galmakhari,45,1,0,1
19,West Bengal,327,Darjiling ,2162,Matigara ,306516,Champasari,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306517,Champasari Chhat,96,0,0,1
19,West Bengal,327,Darjiling ,2162,Matigara ,306518,Duramarir Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306519,Purba Pasunathbarua,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306520,Pachim Pasunath Barua,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306521,Karaibari,1183,1,0,556
19,West Bengal,327,Darjiling ,2162,Matigara ,306522,Dariagramer Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306523,Sisabari,1085,1,0,776
19,West Bengal,327,Darjiling ,2162,Matigara ,306524,Rupan Chhat,238,1,0,237
19,West Bengal,327,Darjiling ,2162,Matigara ,306525,Palash,4204,5,0,2455
19,West Bengal,327,Darjiling ,2162,Matigara ,306526,Kalabari,1482,1,0,259
19,West Bengal,327,Darjiling ,2162,Matigara ,306527,Malahar,376,1,0,62
19,West Bengal,327,Darjiling ,2162,Matigara ,306528,Mahishmari,6010,0,1,3331
19,West Bengal,327,Darjiling ,2162,Matigara ,306529,Jadubhitar Chhat,1242,1,0,466
19,West Bengal,327,Darjiling ,2162,Matigara ,306530,Damragayer Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306531,Mahatram,1299,0,0,504
19,West Bengal,327,Darjiling ,2162,Matigara ,306532,Udaysing,2092,1,0,513
19,West Bengal,327,Darjiling ,2162,Matigara ,306533,Salbari Chhat Pratham Khanda,107,1,0,13
19,West Bengal,327,Darjiling ,2162,Matigara ,306534,Dhukuria,1783,1,0,1374
19,West Bengal,327,Darjiling ,2162,Matigara ,306535,Nichitpur,990,1,0,801
19,West Bengal,327,Darjiling ,2162,Matigara ,306536,Baniakhari,5088,2,0,3423
19,West Bengal,327,Darjiling ,2162,Matigara ,306537,Guria,2913,1,0,2220
19,West Bengal,327,Darjiling ,2162,Matigara ,306538,Nimai,3816,1,0,3286
19,West Bengal,327,Darjiling ,2162,Matigara ,306539,Jugibhita,1528,2,1,1328
19,West Bengal,327,Darjiling ,2162,Matigara ,306540,Panchakulguri,2485,1,0,1237
19,West Bengal,327,Darjiling ,2162,Matigara ,306541,Gouri,428,1,0,428
19,West Bengal,327,Darjiling ,2162,Matigara ,306542,Pataner Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306543,Lalsara Chhat,551,1,0,436
19,West Bengal,327,Darjiling ,2162,Matigara ,306544,Dumriguri Chhat,950,1,0,931
19,West Bengal,327,Darjiling ,2162,Matigara ,306545,Bataliguri,362,1,0,337
19,West Bengal,327,Darjiling ,2162,Matigara ,306546,Lachka,1126,1,0,1110
19,West Bengal,327,Darjiling ,2162,Matigara ,306547,Rangia,3682,2,0,2614
19,West Bengal,327,Darjiling ,2162,Matigara ,306548,Nengtichhara,3182,1,0,2341
19,West Bengal,327,Darjiling ,2162,Matigara ,306549,Kawakhari,3676,1,0,1696
19,West Bengal,327,Darjiling ,2162,Matigara ,306550,Pelku,3112,1,0,2232
19,West Bengal,327,Darjiling ,2162,Matigara ,306551,Thiknikata,3294,1,0,1895
19,West Bengal,327,Darjiling ,2162,Matigara ,306552,Kauakhali,6615,1,0,3971
19,West Bengal,327,Darjiling ,2162,Matigara ,306553,Kalam,5664,1,0,1343
19,West Bengal,327,Darjiling ,2162,Matigara ,306554,Patiram,8315,1,0,5414
19,West Bengal,327,Darjiling ,2162,Matigara ,306555,Tomba,9632,2,0,1862
19,West Bengal,327,Darjiling ,2162,Matigara ,306556,Matigarahat,4710,1,0,434
19,West Bengal,327,Darjiling ,2162,Matigara ,306557,Gaurcharan,4124,2,1,2643
19,West Bengal,327,Darjiling ,2162,Matigara ,306558,Bara Gharia,3744,1,0,1791
19,West Bengal,327,Darjiling ,2162,Matigara ,306559,Daknikata (P),4497,1,0,2364
19,West Bengal,327,Darjiling ,2162,Matigara ,306560,Foutsingher Chhat,0,,,0
19,West Bengal,327,Darjiling ,2162,Matigara ,306561,Ujanu (P),660,1,1,97
19,West Bengal,327,Darjiling ,2163,Naxalbari,306416,Panthabari Forest(P),0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306568,Mechi Forest,225,0,0,107
19,West Bengal,327,Darjiling ,2163,Naxalbari,306569,Manjha Tea Garden,1323,1,0,1161
19,West Bengal,327,Darjiling ,2163,Naxalbari,306570,Marapur,738,1,0,589
19,West Bengal,327,Darjiling ,2163,Naxalbari,306571,Chhota Chenga,754,0,0,390
19,West Bengal,327,Darjiling ,2163,Naxalbari,306572,Nipania,2908,2,0,609
19,West Bengal,327,Darjiling ,2163,Naxalbari,306573,Mir Jangla,980,1,0,418
19,West Bengal,327,Darjiling ,2163,Naxalbari,306574,Jhabar Chhat,243,0,0,20
19,West Bengal,327,Darjiling ,2163,Naxalbari,306575,Suraj Barer Chhat,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306576,Amarsing,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306577,Siubar,1052,2,1,675
19,West Bengal,327,Darjiling ,2163,Naxalbari,306578,Chhota Ganjer Chhat,68,1,0,65
19,West Bengal,327,Darjiling ,2163,Naxalbari,306579,Chhota Ganja,96,0,0,88
19,West Bengal,327,Darjiling ,2163,Naxalbari,306580,Pataram,252,1,0,101
19,West Bengal,327,Darjiling ,2163,Naxalbari,306581,Surajbar,235,1,0,17
19,West Bengal,327,Darjiling ,2163,Naxalbari,306582,Surajbar Forest,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306583,Bara Maniram,886,1,0,771
19,West Bengal,327,Darjiling ,2163,Naxalbari,306584,Kilaram,1931,2,0,638
19,West Bengal,327,Darjiling ,2163,Naxalbari,306585,Kamala,4908,3,0,753
19,West Bengal,327,Darjiling ,2163,Naxalbari,306586,Ketugabur,1814,2,0,900
19,West Bengal,327,Darjiling ,2163,Naxalbari,306587,Fakna,1424,0,0,1046
19,West Bengal,327,Darjiling ,2163,Naxalbari,306588,Budhkaran,1632,1,0,1294
19,West Bengal,327,Darjiling ,2163,Naxalbari,306589,Naksalbari,1618,1,1,155
19,West Bengal,327,Darjiling ,2163,Naxalbari,306590,Dayaram,3182,1,1,842
19,West Bengal,327,Darjiling ,2163,Naxalbari,306591,Nehal,731,2,1,277
19,West Bengal,327,Darjiling ,2163,Naxalbari,306592,Chhota Maniram,1999,1,0,1188
19,West Bengal,327,Darjiling ,2163,Naxalbari,306593,Dhakna,3537,2,2,3316
19,West Bengal,327,Darjiling ,2163,Naxalbari,306594,Uttam Chand,569,0,0,375
19,West Bengal,327,Darjiling ,2163,Naxalbari,306595,Hoda Bhitar Chhat,980,0,0,833
19,West Bengal,327,Darjiling ,2163,Naxalbari,306596,Uttam Chanded Chhat,538,0,0,370
19,West Bengal,327,Darjiling ,2163,Naxalbari,306597,Mudir Jangal,845,1,0,627
19,West Bengal,327,Darjiling ,2163,Naxalbari,306598,Satbhaiya,655,1,0,399
19,West Bengal,327,Darjiling ,2163,Naxalbari,306599,Ghusuru,1373,1,0,1138
19,West Bengal,327,Darjiling ,2163,Naxalbari,306600,Raghuram,481,1,0,440
19,West Bengal,327,Darjiling ,2163,Naxalbari,306601,Nimubhitar Chhat,274,0,0,258
19,West Bengal,327,Darjiling ,2163,Naxalbari,306602,Minghara,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306603,Mingharar Chhat,245,1,0,130
19,West Bengal,327,Darjiling ,2163,Naxalbari,306604,Gram Manir Chhat,340,0,0,340
19,West Bengal,327,Darjiling ,2163,Naxalbari,306605,Grammani,476,1,0,455
19,West Bengal,327,Darjiling ,2163,Naxalbari,306606,Damdama,1294,1,0,1265
19,West Bengal,327,Darjiling ,2163,Naxalbari,306607,Bairbhita,111,1,0,111
19,West Bengal,327,Darjiling ,2163,Naxalbari,306608,Raghuramer Chhat,109,1,0,56
19,West Bengal,327,Darjiling ,2163,Naxalbari,306609,Bhakatram,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306610,Mangalsing,2327,1,0,1486
19,West Bengal,327,Darjiling ,2163,Naxalbari,306611,Barajharu,1465,1,0,883
19,West Bengal,327,Darjiling ,2163,Naxalbari,306612,Sebdella,1276,1,1,943
19,West Bengal,327,Darjiling ,2163,Naxalbari,306613,Mahasing,662,1,1,650
19,West Bengal,327,Darjiling ,2163,Naxalbari,306614,Atal,1487,1,0,747
19,West Bengal,327,Darjiling ,2163,Naxalbari,306615,Lakshmaner Chhat,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306616,Lakshman,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306617,Deomani,1735,1,0,1342
19,West Bengal,327,Darjiling ,2163,Naxalbari,306618,Nandalal,1522,1,0,904
19,West Bengal,327,Darjiling ,2163,Naxalbari,306619,Tepuchamaru,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306620,Omi,1410,1,0,942
19,West Bengal,327,Darjiling ,2163,Naxalbari,306621,Gaziram,579,1,0,571
19,West Bengal,327,Darjiling ,2163,Naxalbari,306622,Birsing,1380,2,0,968
19,West Bengal,327,Darjiling ,2163,Naxalbari,306623,Dhanibanir Chhat,509,1,0,411
19,West Bengal,327,Darjiling ,2163,Naxalbari,306624,Dhanibani,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306625,Huchaimallik,616,0,0,162
19,West Bengal,327,Darjiling ,2163,Naxalbari,306626,Deoanbhitar Chhat,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306627,Jamidarguri,790,1,0,452
19,West Bengal,327,Darjiling ,2163,Naxalbari,306628,Jamidargurir Chhat,209,1,0,53
19,West Bengal,327,Darjiling ,2163,Naxalbari,306629,Bhelu,564,0,0,449
19,West Bengal,327,Darjiling ,2163,Naxalbari,306630,Lohasing,1363,1,1,1147
19,West Bengal,327,Darjiling ,2163,Naxalbari,306631,Mirjangler Chhat,787,0,0,163
19,West Bengal,327,Darjiling ,2163,Naxalbari,306632,Sirsia Tea Garden,245,0,0,74
19,West Bengal,327,Darjiling ,2163,Naxalbari,306633,Belgachi,1947,2,0,1297
19,West Bengal,327,Darjiling ,2163,Naxalbari,306634,Udiarip,663,1,0,344
19,West Bengal,327,Darjiling ,2163,Naxalbari,306635,Kadma,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306636,Ord Terai Tea Garden,2748,1,0,1308
19,West Bengal,327,Darjiling ,2163,Naxalbari,306637,M.M.Terai,1204,1,0,486
19,West Bengal,327,Darjiling ,2163,Naxalbari,306638,Trihana Tea Garden,2016,1,0,1568
19,West Bengal,327,Darjiling ,2163,Naxalbari,306639,Teprabhola,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306640,Dalkajhar Forest,512,1,0,302
19,West Bengal,327,Darjiling ,2163,Naxalbari,306641,Bauni Bhitar Chhat,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306642,Dhemal,459,1,0,280
19,West Bengal,327,Darjiling ,2163,Naxalbari,306643,Panta Pari Forest,434,0,0,324
19,West Bengal,327,Darjiling ,2163,Naxalbari,306644,Tarabarir Chhat,10,0,0,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306645,Tarabari,163,0,0,163
19,West Bengal,327,Darjiling ,2163,Naxalbari,306646,Baunibhita,932,1,0,742
19,West Bengal,327,Darjiling ,2163,Naxalbari,306647,Batlabari,1813,1,0,1703
19,West Bengal,327,Darjiling ,2163,Naxalbari,306648,Pashchim Karai Barir Chhat,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306649,Mayaram,0,,,0
19,West Bengal,327,Darjiling ,2163,Naxalbari,306650,Barabhita,176,1,0,130
19,West Bengal,327,Darjiling ,2163,Naxalbari,306651,Kamalpur,3022,0,0,1361
19,West Bengal,327,Darjiling ,2163,Naxalbari,306652,Rupsing,3499,2,0,2149
19,West Bengal,327,Darjiling ,2163,Naxalbari,306653,Bhujia Banir Chhat,2248,1,0,835
19,West Bengal,327,Darjiling ,2163,Naxalbari,306654,Bhujia Bani,1487,2,0,652
19,West Bengal,327,Darjiling ,2163,Naxalbari,306655,Putimari,1217,1,0,799
19,West Bengal,327,Darjiling ,2163,Naxalbari,306656,Rajajhar,2590,2,0,2428
19,West Bengal,327,Darjiling ,2163,Naxalbari,306657,Bharatsing,700,0,0,577
19,West Bengal,327,Darjiling ,2163,Naxalbari,306658,Ranidanga,4655,2,1,2470
19,West Bengal,327,Darjiling ,2163,Naxalbari,306659,Shaibhita,1851,2,0,1789
19,West Bengal,327,Darjiling ,2163,Naxalbari,306660,Rangapani,3619,1,0,2392
19,West Bengal,327,Darjiling ,2164,Phansidewa,306667,Mahideb,40,0,0,21
19,West Bengal,327,Darjiling ,2164,Phansidewa,306668,Chaupukuria,1724,1,0,1325
19,West Bengal,327,Darjiling ,2164,Phansidewa,306669,Krishnapur Tea Garden,405,0,0,322
19,West Bengal,327,Darjiling ,2164,Phansidewa,306670,Sannyasi Thaner Chhat,930,1,0,777
19,West Bengal,327,Darjiling ,2164,Phansidewa,306671,Sannyasithan,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306672,Jabarali,1836,1,0,1671
19,West Bengal,327,Darjiling ,2164,Phansidewa,306673,Jabarali Chhat,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306674,Singijhor,1066,1,0,892
19,West Bengal,327,Darjiling ,2164,Phansidewa,306675,Harising,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306676,Harising Chhat,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306677,Kadopani,1206,1,0,1100
19,West Bengal,327,Darjiling ,2164,Phansidewa,306678,Bhaishdubi,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306679,Liohakaichi,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306680,Rangali,617,0,0,198
19,West Bengal,327,Darjiling ,2164,Phansidewa,306681,Bhisti,459,1,0,345
19,West Bengal,327,Darjiling ,2164,Phansidewa,306682,Tepu Tea Garden,2438,1,0,2017
19,West Bengal,327,Darjiling ,2164,Phansidewa,306683,Panaullar Chhat,309,0,0,171
19,West Bengal,327,Darjiling ,2164,Phansidewa,306684,Halal,1511,1,0,271
19,West Bengal,327,Darjiling ,2164,Phansidewa,306685,Banur Chhat,446,1,0,153
19,West Bengal,327,Darjiling ,2164,Phansidewa,306686,Bangaru,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306687,Dhemaler Chhar,644,1,0,540
19,West Bengal,327,Darjiling ,2164,Phansidewa,306688,Bhubangurir Chhat,870,1,0,761
19,West Bengal,327,Darjiling ,2164,Phansidewa,306689,Bharia Danga,0,,,0
19,West Bengal,327,Darjiling ,2164,Phansidewa,306690,Bharia Dangir Chhat,190,0,0,168
19,West Bengal,327,Darjiling ,2164,Phansidewa,306691,Pathar Hirhira,502,1,1,344
19,West Bengal,327,Darjiling ,2164,Phansidewa,306692,Pathar Hirhirar Chhat,4039,0,0,3654
19,West Bengal,327,Darjiling ,2164,Phansidewa,306693,Fakirdwip,948,0,0,224
19,West Bengal,327,Darjiling ,2164,Phansidewa,306694,Mohan Laler Chhat,307,0,0,192
19,West Bengal,327,Darjiling ,2164,Phansidewa,306695,Sastugachh,634,1,0,625
19,West Bengal,327,Darjiling ,2164,Phansidewa,306696,Tarabari,289,1,0,199
19,West Bengal,327,Darjiling ,2164,Phansidewa,306697,Gangaram Tea Garden,2793,1,0,2431
19,West Bengal,327,Darjiling ,2164,Phansidewa,306698,Madhabbhita,1090,1,0,817
19,West Bengal,327,Darjiling ,2164,Phansidewa,306699,Tentulguri,916,1,0,907
19,West Bengal,327,Darjiling ,2164,Phansidewa,306700,Kuchia,1360,1,0,1279
19,West Bengal,327,Darjiling ,2164,Phansidewa,306701,Dandrajhar,1050,1,0,1027
19,West Bengal,327,Darjiling ,2164,Phansidewa,306702,Kadubhita,205,0,0,205
19,West Bengal,327,Darjiling ,2164,Phansidewa,306703,Dhakna Gachh,184,0,0,167
19,West Bengal,327,Darjiling ,2164,Phansidewa,306704,Dhambhita,728,1,0,571
19,West Bengal,327,Darjiling ,2164,Phansidewa,306705,Foudigachh,787,1,1,778
19,West Bengal,327,Darjiling ,2164,Phansidewa,306706,Ambari,1371,1,1,767
19,West Bengal,327,Darjiling ,2164,Phansidewa,306707,Molani,3020,1,1,2013
19,West Bengal,327,Darjiling ,2164,Phansidewa,306708,Haribhita,1042,1,1,430
19,West Bengal,327,Darjiling ,2164,Phansidewa,306709,Farabari,1405,1,0,1129
19,West Bengal,327,Darjiling ,2164,Phansidewa,306710,Haodabhita,736,2,0,636
