State Code,State Name,District Code,District Name,Sub District Code,Sub District Name,Village Code,Village Name,Net area (in Hectares)  Sown ,Total irrigated land area (in Hectares),Land area  (in Hectares) irrigated by canals,"Land area  (in Hectares) irrigated by other sources (e.g., wells, tube wells, tanks, lakes, waterfall, etc.)"
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333431,Chak Sitaram,88,88,80,8
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333432,Kalicharanpur,41.04,41,33,8
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333433,Ramkantapur,83,83,77,6
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333434,Raghabpur,152,152,142,10
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333435,Harir Chak,43,43,38,5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333436,Chak Kalmi,81,81,76,5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333437,Salpukuria,132,132,122,10
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333438,Gangarai,99,99,94,5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333439,Kalipur,40,40,38,2
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333440,Keoapukuria,87,87,84,3
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333441,Chak Nitai,98,98,91,7
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333442,Kalmikhali,194,194,191,3
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333443,Panakua,190,190,182,8
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333444,Chak Nursikdar,113,113,105,8
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333445,Betberia,89,81,78,3
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333446,Darikeoradanga,82.8,27.5,25,2.5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333447,Lakshmikantapur,48.6,29.5,25,4.5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333448,Tapna,79.3,18,6,12
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333449,Umarpota,67.2,27.5,25,2.5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333450,Balakhali,126.25,122.2,119.2,3
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333451,Kastikumari,82.32,60,15,45
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333452,Dosatina,88.38,55,28,27
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333453,Jalilpur,29.56,15,6,9
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333454,Rajakgohalia,57,28.5,25,3.5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333455,Keoradanga,146.1,12,4,8
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333456,Gabbaria,42.45,28,12,16
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333457,Iarpur,50.74,16,15,1
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333458,Chamni,37.61,28,9,19
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333459,Bijoyrampur,39.19,23,14,9
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333460,Bahadurpur,38.17,37,10,27
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333461,Bhandaria,73.34,40,30,10
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333462,Nettana,49.2,19.2,17.2,2
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333463,Mestakhali,114.4,42.4,38.4,4
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333464,Rashkhali,360,300,290,10
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333465,Uchhakhali,61.2,24.2,15.2,9
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333466,Manikjor,97.2,27.2,23.2,4
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333467,Matsyakhali,114.2,53.2,51.2,2
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333468,Julpia,222.2,122.2,119.2,3
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333469,Andharmanik,500,500,495,5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333470,Pirkhali,223.2,161.2,157.2,4
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333471,Panarala,57.1,37.1,35.6,1.5
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333472,Hata,109.6,71.6,69.6,2
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333473,Damdamakismat,185,140,130,10
19,West Bengal,343,South Twenty Four Parganas,2415,Bishnupur - I,333474,Bharu Ramkrishnapur,252,252,237,15
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333479,Khagramuri,186,186,170,16
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333480,Akulshe,141,98,86,12
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333481,Chandrahati,38,26,24,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333482,Dulalpur,24,5,4,1
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333483,Ramnagar,12.5,4,2,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333484,Mukundapur,26,7,5,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333485,Ramdebpur,51.36,32,25,7
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333486,Khanpur,60.7,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333487,Jhikurbere,77.3,2.43,0,2.43
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333488,Hatbaria,55.1,20,12,8
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333489,Bhetki,18,2,0,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333490,Raypur,15,3,0,3
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333491,Angarbaria,93.1,2,0,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333492,Gazipur,86.2,1.62,0,1.62
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333493,Chandpur,38,5,0,5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333494,Chhota Gagangohalia,46,4,0,4
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333495,Kadambatala,32,3,0,3
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333496,Mamudpur,72,14,0,14
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333497,Jayrampur,16.81,0.81,0,0.81
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333498,Sukdebpur,43,22,10,12
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333499,Chak Srikrishnapur,21,12,0,12
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333500,Kasibati,47,6,0,6
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333501,Maukhali,52,5,0,5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333502,Sajua,75.1,8,2,6
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333503,Makhalia,29.46,3.5,0,3.5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333504,Chak Sukdeb,15.1,11,6,5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333505,Bakrahat,68,68,0,68
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333506,Kirtankhola,25,4,0,4
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333507,Khasjhika,49.77,3.2,0,3.2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333508,Joychandipur,90.25,1.62,0.2,1.42
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333509,Deulberia,94.7,2.43,0,2.43
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333510,Bhabanipur,11.07,3.24,0,3.24
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333511,Ramchandra Nagar,46.54,4.05,0,4.05
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333512,Dharmapur,8.4,3.2,0,3.2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333513,Kishorpur,96,42,35,7
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333514,Dadpur,38,22,18,4
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333515,Egaragram,98,55,50,5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333516,Nalbhag,68,33,30,3
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333517,Abhirampur,88,42,40,2
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333518,Ramchandrapur,9,9,0,9
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333519,Ghora Hatamukandapur,32,20,0,20
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333520,Golbari Kalicharanpur,108,90,90,0
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333521,Deuli Sultanpur,105.21,10,10,0
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333522,Gobindapur,76,70,70,0
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333523,Sultanganja,99,39,35,4
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333524,Krishnapur,59,26,22,4
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333525,Borahanpur,186,120,70,50
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333526,Srikrishnapur,72,54,30,24
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333527,Gangarampur,150.7,4.86,4.86,0
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333528,Udayrampur,59.21,17,0,17
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333529,Enayetnagar,83.93,11,0,11
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333530,Mirpur,83.63,16.5,0,16.5
19,West Bengal,343,South Twenty Four Parganas,2416,Bishnupur - II,333531,Chandi,31.28,31.28,0,31.28
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333543,Chak Kolarkhal,21,2,2,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333544,Karimpur,17,3,3,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333545,Jagatipata,4,4,4,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333546,Mukundapur,11,2,2,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333547,Atghara,51,2,2,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333548,Ranabhutia,133.78,15,15,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333549,Kantipota,109,84,84,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333550,Bhagabanpur,311,201,201,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333551,Kharki,111.7,58.7,58,0.7
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333552,Deara,214,103,103,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333553,Kheadaha,243.7,203.7,200,3.7
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333554,Kghodhati,243.7,203.7,200,3.7
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333555,Goalapota,40,40,0,40
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333556,Kumar Pukuria,103,103,99.3,3.7
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333557,Tardaha,692.03,190.14,190.14,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333558,Tihuria,283.31,132.14,132.14,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333559,Nayabad,212.52,160.52,160.52,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333560,Gangajora,108.81,92,14,78
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333561,Dihi,11,7,1,6
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333562,Chandpur,55,18,8,10
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333563,Khurigochhi,54,24,7,17
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333564,Mali Pukuria,40,40,0,40
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333565,Jagadishpur,56,16,8,8
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333566,Gopal Pur,114,27,27,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333567,Arapanch,85,25,25,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333568,Hasanpur,65,20,20,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333569,Rampur,65,20,20,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333570,Bhabanipur,20,10,10,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333571,Mathurapur,43,9,9,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333572,Joykrishnapur Chairi,235.43,80.93,80.93,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333573,Banhugli,200,200,200,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333574,Joyenpur,90.5,90.5,90.5,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333575,Hogalkuria,102,52,52,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333576,Raghunathpur,222,80,80,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333577,Dingelpota,70,40,0,40
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333578,Palghat,96,30,10.03,19.97
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333579,Sarmastapur,63,63,63,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333580,Raghabpur,37,17,12,5
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333581,Badehugli,94,17,9,8
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333582,Gobindapur,76.5,49.29,0,49.29
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333583,Srirampur,40.34,12,0,12
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333584,Baruli,280,138.4,100,38.4
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333585,Bara Gachhia,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333586,Sri Krishnapur,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333587,Bamangachhi,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333588,Radhaballavpur,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333589,Langalber,61.06,35.06,0,35.06
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333590,Jaynagar,41,17.2,0,17.2
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333591,Andharia,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333592,Samukpota,93,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333593,Pratapnagar,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333594,Garal,105,105,105,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333595,Metiari,100.1,48.1,48.1,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333596,Muragachha,121,29,27,2
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333597,Natagachhi,244.78,52,52,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333598,Jardaha,27,25,25,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333599,Benebou,56,31,31,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333600,Jafarpur,41,19,17,2
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333601,Kharigoda,74,24,15,9
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333602,Raypur,349,53,25,28
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333603,Hasanpur,52,13,8,5
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333604,Makrampur,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333605,Kustia,25.25,25.25,10,15.25
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333606,Sangur,304.2,205,205,0
19,West Bengal,343,South Twenty Four Parganas,2417,Sonarpur,333607,Nabhasan,78,8,0,8
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333615,Karaidandga,75,67,67,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333616,Bhatipota,109.68,94,94,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333617,Kharamba,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333618,Gangapur,125.5,32,20,12
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333619,Andulgari,126.21,26.81,19,7.81
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333620,Mousal,122,64,6,58
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333621,Tardaha Kapasati,1119.87,547.39,534.19,13.2
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333622,Narayantala,52.67,43.28,29.04,14.24
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333623,Ushpara,72,23,1.56,21.44
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333624,Bairampur,20,20,0,20
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333625,Bagbari,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333626,Dakshin Gazipur,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333627,Ghunimeghi,0,0,0,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333628,Serpur,62.4,50.4,0,50.4
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333629,Narayanpur,392.12,392.12,392.12,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333630,Madhabpur,276.57,152.46,15.91,136.55
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333631,Hogaldara,64.25,64.25,28.6,35.65
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333632,Taldighi,57.4,40.6,20,20.6
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333633,Kashia Danga,181.16,150.91,85.16,65.75
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333634,Mahes Pukuria,43.74,35.68,0,35.68
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333635,Kasinagar,122.53,62.53,26.68,35.85
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333636,Sundia,31.87,6,4,2
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333637,Kamar Hati,36.91,28.72,0,28.72
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333638,Dari Madhabpur,230.43,162.43,31.58,130.85
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333639,Amreswar,113.8,30.8,30.8,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333640,Dara,62.1,20,0,20
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333641,Padma Pukuria,101,30,0,30
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333642,Malancha,102.51,82.5,45.25,37.25
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333643,Chak Barali,80.09,80.09,0,80.09
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333644,Dhara,205.22,130,20,110
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333645,Barjuli,60.36,36.22,0,36.22
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333646,Rangsara,89.13,53.48,21.23,32.25
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333647,Chandipur,46.77,28.06,0,28.06
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333648,Debipur,52.72,38.43,17.31,21.12
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333649,Phulbari Bamunia,26.2,16.1,16.1,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333650,Ghatak Pukur,173.61,152.01,115.91,36.1
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333651,Kalikapur,173.54,113.54,10.6,102.94
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333652,Nalmuri,112.7,75.4,50.1,25.3
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333653,Rani Gachhi,205.1,125.1,0,125.1
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333654,Balipur,42,8,0,8
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333655,Chak Bhika,64.4,20.4,0,20.4
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333656,Bazarati,129.4,49.4,0,49.4
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333657,Bangoda,81.9,24,0,24
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333658,Karunarhati,146.77,30,10,20
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333659,Dharmatala,83.58,33.58,30.72,2.86
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333660,Dakshin Kasipur,97.69,27,5.16,21.84
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333661,Satbaria,489.67,46,1,45
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333662,Garanbaria,100.23,100.23,75.23,25
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333663,Bhandarkura,42.56,22.56,0,22.56
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333664,Mathurapur,176.53,44,4,40
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333665,Jalalabad,98.75,39.58,9.99,29.59
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333666,Kashinathpur,195.38,80,15,65
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333667,Chandaneswar,108.3,23,0,23
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333668,Bausahar,78.4,18.4,0,18.4
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333669,Jhungri,70,18,0,18
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333670,Shaksahar,142.09,75.09,75.09,0
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333671,Erenda,160,125,0,125
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333672,Saihati,69.76,43.61,0,43.61
19,West Bengal,343,South Twenty Four Parganas,2418,Bhangar - I,333673,Saitgachhi,65.15,45.1,0,45.1
